DEBUG 2020-04-13 11:27:25,278 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: Mkspec.SpectrendsApi.EntityFrameworkCore.SpectrendsApiDbContext, Mkspec.SpectrendsApi.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-04-13 11:27:27,748 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2020-04-13 11:27:27,836 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2020-04-13 11:27:27,871 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2020-04-13 11:27:27,887 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: SpectrendsApi
DEBUG 2020-04-13 11:27:27,905 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2020-04-13 11:27:28,678 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2020-04-13 11:27:28,948 [1    ] , Culture=neutral, PublicKeyToken=null]] - Start background worker: Abp.Authorization.Users.UserTokenExpirationWorker`2[[Mkspec.SpectrendsApi.MultiTenancy.Tenant, Mkspec.SpectrendsApi.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null],[Mkspec.SpectrendsApi.Authorization.Users.User, Mkspec.SpectrendsApi.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]
DEBUG 2020-04-13 11:27:29,100 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2020-04-13 11:27:29,100 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2020-04-13 11:27:29,118 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Users.Dto.CreateUserDto
DEBUG 2020-04-13 11:27:29,119 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Users.Dto.UserDto
DEBUG 2020-04-13 11:27:29,120 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Sessions.Dto.TenantLoginInfoDto
DEBUG 2020-04-13 11:27:29,120 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Sessions.Dto.UserLoginInfoDto
DEBUG 2020-04-13 11:27:29,121 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Roles.Dto.PermissionDto
DEBUG 2020-04-13 11:27:29,122 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.MultiTenancy.Dto.CreateTenantDto
DEBUG 2020-04-13 11:27:29,123 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.MultiTenancy.Dto.TenantDto
DEBUG 2020-04-13 11:27:29,123 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Web.Views.Shared.Components.TenantChange.TenantChangeViewModel
DEBUG 2020-04-13 11:27:29,123 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Mkspec.SpectrendsApi.Web.Models.Roles.EditRoleModalViewModel
INFO  2020-04-13 11:27:35,396 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,ja,zh-Hans
INFO  2020-04-13 11:27:36,586 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\marco_b0hr8ab\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-04-13 11:27:37,860 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/  
INFO  2020-04-13 11:27:41,657 [7    ] uthorization.DefaultAuthorizationService - Authorization failed.
INFO  2020-04-13 11:27:41,673 [7    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2020-04-13 11:27:41,737 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 3853.7129ms 302 
INFO  2020-04-13 11:27:41,810 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2020-04-13 11:27:41,836 [8    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Mkspec.SpectrendsApi.Web.Controllers.AccountController.Login (Mkspec.SpectrendsApi.Web.Mvc)'
INFO  2020-04-13 11:27:56,843 [8    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller Mkspec.SpectrendsApi.Web.Controllers.AccountController (Mkspec.SpectrendsApi.Web.Mvc).
INFO  2020-04-13 11:28:09,682 [4    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2020-04-13 11:28:18,269 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/font-awesome/css/all.min.css?v=-N4_V_SbAFiW1MPBCXnfnP9QSN3-Keu-NlB-0ev_YKQ  
INFO  2020-04-13 11:28:18,292 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/css/adminlte.min.css?v=tDEOZyJ9BuKWB-BOSc6dE4cI0uNznodJMx11eWZ7jJ4  
INFO  2020-04-13 11:28:18,298 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/animate.css/animate.css?v=gVCm5mRCmW9kVgsSjQ7_5TLtXqvfCoxhdsjE6O1QLm8  
